group,ret,mz,20250630_D1_S1_NTS_Pos_2-22_1_10520,20250630_D1_S2_NTS_Pos_2-23_1_10521,20250630_D1_S3_NTS_Pos_2-24_1_10522,20250630_D1_S4_NTS_Pos_2-3_1_10500,20250630_D1_S5_NTS_Pos_2-4_1_10501,20250630_D1_S6_NTS_Pos_2-5_1_10502,20250630_D1_S7_NTS_Pos_1-38_1_10480,20250630_D1_S8_NTS_Pos_1-39_1_10481,20250630_D1_S9_NTS_Pos_1-40_1_10482,20250630_D2_S1_NTS_Pos_2-25_1_10523,20250630_D2_S10_NTS_Pos_1-22_1_10463,20250630_D2_S11_NTS_Pos_1-23_1_10464,20250630_D2_S12_NTS_Pos_1-24_1_10465,20250630_D2_S2_NTS_Pos_2-26_1_10524,20250630_D2_S3_NTS_Pos_2-27_1_10525,20250630_D2_S4_NTS_Pos_2-6_1_10503,20250630_D2_S5_NTS_Pos_2-7_1_10504,20250630_D2_S6_NTS_Pos_2-8_1_10505,20250630_D2_S7_NTS_Pos_1-41_1_10483,20250630_D2_S8_NTS_Pos_1-42_1_10484,20250630_D2_S9_NTS_Pos_1-43_1_10485,20250630_D3_S1_NTS_Pos_2-28_1_10526,20250630_D3_S10_NTS_Pos_1-25_1_10466,20250630_D3_S11_NTS_Pos_1-26_1_10467,20250630_D3_S12_NTS_Pos_1-27_1_10468,20250630_D3_S2_NTS_Pos_2-29_1_10527,20250630_D3_S3_NTS_Pos_2-30_1_10528,20250630_D3_S4_NTS_Pos_2-9_1_10506,20250630_D3_S5_NTS_Pos_2-10_1_10507,20250630_D3_S6_NTS_Pos_2-11_1_10508,20250630_D3_S7_NTS_Pos_1-44_1_10486,20250630_D3_S8_NTS_Pos_1-45_1_10487,20250630_D3_S9_NTS_Pos_1-46_1_10488,20250630_D4_S1_NTS_Pos_2-31_1_10529,20250630_D4_S10_NTS_Pos_1-28_1_10469,20250630_D4_S11_NTS_Pos_1-29_1_10470,20250630_D4_S12_NTS_Pos_1-30_1_10471,20250630_D4_S2_NTS_Pos_2-32_1_10530,20250630_D4_S3_NTS_Pos_2-33_1_10531,20250630_D4_S4_NTS_Pos_2-12_1_10509,20250630_D4_S5_NTS_Pos_2-13_1_10510,20250630_D4_S6_NTS_Pos_2-14_1_10511,20250630_D4_S7_NTS_Pos_1-47_1_10489,20250630_D4_S8_NTS_Pos_1-48_1_10490,20250630_D4_S9_NTS_Pos_1-49_1_10491,20250630_D5_S1_NTS_Pos_2-34_1_10532,20250630_D5_S10_NTS_Pos_1-31_1_10472,20250630_D5_S11_NTS_Pos_1-32_1_10473,20250630_D5_S12_NTS_Pos_1-33_1_10474,20250630_D5_S2_NTS_Pos_2-35_1_10533,20250630_D5_S3_NTS_Pos_2-36_1_10534,20250630_D5_S4_NTS_Pos_2-15_1_10512,20250630_D5_S5_NTS_Pos_2-16_1_10513,20250630_D5_S6_NTS_Pos_2-17_1_10514,20250630_D5_S7_NTS_Pos_1-50_1_10492,20250630_D5_S8_NTS_Pos_1-51_1_10493,20250630_D5_S9_NTS_Pos_1-52_1_10494,20250630_D6_S1_NTS_Pos_2-37_1_10535,20250630_D6_S10_NTS_Pos_1-34_1_10475,20250630_D6_S11_NTS_Pos_1-35_1_10476,20250630_D6_S12_NTS_Pos_1-36_1_10477,20250630_D6_S2_NTS_Pos_2-38_1_10536,20250630_D6_S3_NTS_Pos_2-39_1_10537,20250630_D6_S4_NTS_Pos_2-18_1_10515,20250630_D6_S5_NTS_Pos_2-19_1_10516,20250630_D6_S6_NTS_Pos_2-20_1_10517,20250630_D6_S7_NTS_Pos_1-53_1_10495,20250630_D6_S8_NTS_Pos_1-54_1_10496,20250630_D6_S9_NTS_Pos_2-1_1_10497,20250701_D1_S1_NTS_Neg_2-22_1_10621,20250701_D1_S2_NTS_Neg_2-23_1_10622,20250701_D1_S3_NTS_Neg_2-24_1_10623,20250701_D1_S4_NTS_Neg_2-3_1_10601,20250701_D1_S5_NTS_Neg_2-4_1_10602,20250701_D1_S6_NTS_Neg_2-5_1_10603,20250701_D1_S7_NTS_Neg_1-38_1_10581,20250701_D1_S8_NTS_Neg_1-39_1_10582,20250701_D1_S9_NTS_Neg_1-40_1_10583,20250701_D2_S1_NTS_Neg_2-25_1_10624,20250701_D2_S10_NTS_Neg_1-22_1_10564,20250701_D2_S11_NTS_Neg_1-23_1_10565,20250701_D2_S12_NTS_Neg_1-24_1_10566,20250701_D2_S2_NTS_Neg_2-26_1_10625,20250701_D2_S3_NTS_Neg_2-27_1_10626,20250701_D2_S4_NTS_Neg_2-6_1_10604,20250701_D2_S5_NTS_Neg_2-7_1_10605,20250701_D2_S6_NTS_Neg_2-8_1_10606,20250701_D2_S7_NTS_Neg_1-41_1_10584,20250701_D2_S8_NTS_Neg_1-42_1_10585,20250701_D2_S9_NTS_Neg_1-43_1_10586,20250701_D3_S1_NTS_Neg_2-28_1_10627,20250701_D3_S10_NTS_Neg_1-25_1_10567,20250701_D3_S11_NTS_Neg_1-26_1_10568,20250701_D3_S12_NTS_Neg_1-27_1_10569,20250701_D3_S2_NTS_Neg_2-29_1_10628,20250701_D3_S3_NTS_Neg_2-30_1_10629,20250701_D3_S4_NTS_Neg_2-9_1_10607,20250701_D3_S5_NTS_Neg_2-10_1_10608,20250701_D3_S6_NTS_Neg_2-11_1_10609,20250701_D3_S7_NTS_Neg_1-44_1_10587,20250701_D3_S8_NTS_Neg_1-45_1_10588,20250701_D3_S9_NTS_Neg_1-46_1_10589,20250701_D4_S1_NTS_Neg_2-31_1_10630,20250701_D4_S10_NTS_Neg_1-28_1_10570,20250701_D4_S11_NTS_Neg_1-29_1_10571,20250701_D4_S12_NTS_Neg_1-30_1_10572,20250701_D4_S2_NTS_Neg_2-32_1_10631,20250701_D4_S3_NTS_Neg_2-33_1_10632,20250701_D4_S4_NTS_Neg_2-12_1_10610,20250701_D4_S5_NTS_Neg_2-13_1_10611,20250701_D4_S6_NTS_Neg_2-14_1_10612,20250701_D4_S7_NTS_Neg_1-47_1_10590,20250701_D4_S8_NTS_Neg_1-48_1_10591,20250701_D4_S9_NTS_Neg_1-49_1_10592,20250701_D5_S1_NTS_Neg_2-34_1_10633,20250701_D5_S10_NTS_Neg_1-31_1_10573,20250701_D5_S11_NTS_Neg_1-32_1_10574,20250701_D5_S12_NTS_Neg_1-33_1_10575,20250701_D5_S2_NTS_Neg_2-35_1_10634,20250701_D5_S3_NTS_Neg_2-36_1_10635,20250701_D5_S4_NTS_Neg_2-15_1_10613,20250701_D5_S5_NTS_Neg_2-16_1_10614,20250701_D5_S6_NTS_Neg_2-17_1_10615,20250701_D5_S7_NTS_Neg_1-50_1_10593,20250701_D5_S8_NTS_Neg_1-51_1_10594,20250701_D5_S9_NTS_Neg_1-52_1_10595,20250701_D6_S1_NTS_Neg_2-37_1_10636,20250701_D6_S10_NTS_Neg_1-34_1_10576,20250701_D6_S11_NTS_Neg_1-35_1_10577,20250701_D6_S12_NTS_Neg_1-36_1_10578,20250701_D6_S2_NTS_Neg_2-38_1_10637,20250701_D6_S3_NTS_Neg_2-39_1_10638,20250701_D6_S4_NTS_Neg_2-18_1_10616,20250701_D6_S5_NTS_Neg_2-19_1_10617,20250701_D6_S6_NTS_Neg_2-20_1_10618,20250701_D6_S7_NTS_Neg_1-53_1_10596,20250701_D6_S8_NTS_Neg_1-54_1_10597,20250701_D6_S9_NTS_Neg_2-1_1_10598,adduct,neutralMass,susp_name
M88_R267_49,266.623315,88.052728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83984,42273,35311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,88.052728,"1,4-dioxane,2-Butene-1,4-diol"
M90_R217_50,216.6158344,90.031722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22152,0,0,0,34494,15697,0,0,0,0,0,0,47724,27546,27424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32360,0,0,0,42503,23339,29919,21703,47158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+,[M-H]-",90.031722,"1,3,5-trioxane,ACETANILIDE-TP19,D-(+)-Glyceraldehyde,Methoxyacetic acid,Salicylic acid-TP34"
M94_R275_55,275.318835,94.041934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970,25958,48969,27606,20517,23035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,94.041934,"Phenol,Salicylic acid-TP2"
M98_R84_68,83.79823325,97.967211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36752,56745,76368,37919,64065,39492,51683,26206,12790,15033,17517,27147,43907,27627,25313,46351,36836,23146,0,0,0,0,0,0,28383,38544,42372,47586,40967,25247,34728,14635,20185,18591,69051,11725,34597,30289,53647,38232,45707,55247,29870,16369,23947,20992,23650,18582,38886,37902,57750,44899,39160,55834,23498,20702,29281,30224,24620,16156,56934,44382,47678,43218,43692,29855,[M-H]-,97.967211,"1,2-dichloroethane"
M98_R156_74,156.4762552,98.036526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49839,32657,18406,42199,30438,31970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,98.036526,Furfuryl Alcohol
M98_R220_75,220.345132,98.036927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31244,0,0,0,31679,17655,0,0,0,25286,47539,24373,0,0,0,0,0,0,163356,125137,105550,20940,27336,27578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,98.036927,Furfuryl Alcohol
M98_R259_76,258.521783,98.036931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22606,12220,12900,13422,18942,11751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,98.036931,Furfuryl Alcohol
M99_R377_79,376.613551,99.068502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43682,67260,99983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,99.068502,"N,N-dimethylacrylamide,N-Methyl-2-pyrrolidone"
M99_R245_80,244.801613,99.105019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27135,82445,81734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,99.105019,1-methylpiperidine
M100_R238_81,237.51844,100.052462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22735,30627,22270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,100.052462,"2,4-Pentanedione,Ethyl acrylate,Glutaraldehyde,Methyl methacrylate"
M100_R292_82,292.266075,100.052503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163517,83826,138757,178474,134929,150272,0,0,0,0,0,0,86903,123666,79069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,100.052503,"2,4-Pentanedione,Ethyl acrylate,Glutaraldehyde,Methyl methacrylate"
M100_R307_83,306.583654,100.052591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11995,14499,24276,0,0,0,0,0,0,0,0,0,0,0,0,12712,10986,20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,100.052591,"2,4-Pentanedione,Ethyl acrylate,Glutaraldehyde,Methyl methacrylate"
M102_R230_85,229.66465,102.031828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40916,43819,20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031828,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R217_86,217.182783,102.03183,0,0,0,0,0,0,40070,45490,51171,0,0,0,0,0,0,35775,26206,19146,69391,61714,43646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.03183,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R202_87,201.874126,102.031844,49976,37409,50518,42617,111202,155403,71940,90805,131213,0,92511,84479,93111,0,0,49014,20989,36589,96142,88326,91064,161157,222536,142872,259348,114574,212692,47887,77648,80219,185272,118139,139884,117693,247359,265723,149132,180921,168274,168839,134866,118782,214502,112395,160776,0,111929,110334,124986,0,0,134644,140122,104448,85752,119625,135348,162484,172009,151483,198978,184689,142161,160014,272098,95409,140386,96956,168296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031844,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R185_88,185.038295,102.03185,0,0,0,0,0,0,21471,26171,15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.03185,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R241_89,241.47291,102.031862,0,0,0,0,0,0,25138,19935,22247,0,0,0,0,0,0,29049,21504,27257,19819,17715,16722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18398,19277,12620,0,0,0,0,0,0,0,0,0,12240,11494,28108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031862,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R263_90,263.383899,102.031881,0,0,0,0,0,0,0,0,0,0,21970,30189,27656,0,0,0,0,0,0,0,0,70195,116586,55980,84709,13172,61419,0,0,0,0,0,0,20637,96701,157738,32916,22887,30748,14695,17982,15291,31467,37983,79841,0,65294,27251,40821,0,0,38082,24064,24539,38896,33166,26872,80773,0,0,0,75320,52830,0,0,0,44160,21784,59650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031881,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R205_91,204.7589762,102.06786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42421,41853,69415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40050,61038,64140,0,0,0,[M-H]-,102.06786,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R279_92,279.265289,102.068167,24638,24603,34927,0,0,0,19309,25178,14810,0,0,0,0,0,0,0,0,0,30235,20978,15474,31739,0,0,0,26410,36016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068167,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R427_93,427.369057,102.068258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21774,15682,23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068258,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R310_94,309.691057,102.068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16426,0,0,0,22977,19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068323,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R281_95,280.787514,102.068353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25926,35718,18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068353,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M103_R320_96,320.2641404,103.042029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31137,37862,25016,0,0,0,0,0,0,53429,0,0,0,43218,56922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86219,66250,65485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,103.042029,Imidodicarbonic diamide
M104_R381_97,380.680846,104.026347,0,0,0,0,0,0,0,0,0,45800,60591,36354,39942,36043,64274,0,0,0,0,0,0,51213,57616,81875,58470,58906,68867,55437,54370,60284,40980,50580,40854,46358,0,0,0,54647,46236,74845,51333,64485,48614,80329,62520,34302,41080,49418,61481,38007,41838,0,0,0,34035,29424,24114,59155,48767,31158,51579,46520,51993,71931,69369,35313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,104.026347,Potassium carbamoylcarbamate
M105_R377_99,377.011945,105.079383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49617,75752,76667,0,0,58286,95824,54944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,105.079383,"2,2'-Iminodiethanol, propoxylated"
M106_R402_100,402.063047,106.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200958,154606,232430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,106.041958,"2-(ethylthio)ethanol,Benzaldehyde,Dimethoxymethylsilane"
M106_R262_101,261.8449205,106.077943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13165,17122,12777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,106.077943,Xylene (mixed isomers)
M106_R340_102,339.958934,106.078256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20991,19090,18357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,106.078256,Xylene (mixed isomers)
