"name","SMILES","InChI","InChIKey","formula","neutralMass","molNeutralized","mz"
"Clofibric acid-TP1","CC(C)(C(=O)O)OC1=C(C(=C(C=C1)Cl)O)O","InChI=1S/C10H11ClO5/c1-10(2,9(14)15)16-6-4-3-5(11)7(12)8(6)13/h3-4,12-13H,1-2H3,(H,14,15)","OHMPWMBEPVHADJ-UHFFFAOYSA-N","C10H11ClO5",246.029501132,FALSE,NA
"Clofibric acid-TP2","CC(C)(C(=O)O)OC1=CC=CC=C1","InChI=1S/C10H12O3/c1-10(2,9(11)12)13-8-6-4-3-5-7-8/h3-7H,1-2H3,(H,11,12)","ILPUOPPYSQEBNJ-UHFFFAOYSA-N","C10H12O3",180.078644244,FALSE,NA
"Clofibric acid-TP3","CC(C)OC1=CC=C(C=C1)Cl","InChI=1S/C9H11ClO/c1-7(2)11-9-5-3-8(10)4-6-9/h3-7H,1-2H3","WNHNKNDCZDDDTJ-UHFFFAOYSA-N","C9H11ClO",170.049842652,FALSE,NA
"Clofibric acid-TP4","CC(C)(C(=O)O)OC(=O)C=CC(=C(C(=O)O)O)Cl","InChI=1S/C10H11ClO7/c1-10(2,9(16)17)18-6(12)4-3-5(11)7(13)8(14)15/h3-4,13H,1-2H3,(H,14,15)(H,16,17)/b4-3+,7-5?","PQLLIPXGZQEZQQ-YABFVKPHSA-N","C10H11ClO7",278.019330372,TRUE,NA
"Clofibric acid-TP5","CC(C)(C(=O)O)OC1=C(C(=CC=C1)O)O","InChI=1S/C10H12O5/c1-10(2,9(13)14)15-7-5-3-4-6(11)8(7)12/h3-5,11-12H,1-2H3,(H,13,14)","IDNYQSGRUZOFQS-UHFFFAOYSA-N","C10H12O5",212.068473484,FALSE,NA
"Clofibric acid-TP6","CC(C)OC1=C(C(=C(C=C1)Cl)O)O","InChI=1S/C9H11ClO3/c1-5(2)13-7-4-3-6(10)8(11)9(7)12/h3-5,11-12H,1-2H3","PCEIIDWHQOAAKD-UHFFFAOYSA-N","C9H11ClO3",202.039671892,FALSE,NA
"Clofibric acid-TP7","CC(C)(C(=O)O)OC(C(O)=O)=CC=C(C(O)=O)Cl","InChI=1S/C10H11ClO7/c1-10(2,9(16)17)18-6(8(14)15)4-3-5(11)7(12)13/h3-4H,1-2H3,(H,12,13)(H,14,15)(H,16,17)/b5-3?,6-4+","RNPJZQNFWNQGAN-QEKUZXLOSA-N","C10H11ClO7",278.019330372,FALSE,NA
"Clofibric acid-TP12","CC(C)(C(=O)O)OC(=O)C=CC(C(C(=O)O)O)(Cl)O","InChI=1S/C10H13ClO8/c1-9(2,8(16)17)19-5(12)3-4-10(11,18)6(13)7(14)15/h3-4,6,13,18H,1-2H3,(H,14,15)(H,16,17)/b4-3+","SMJXWIMWRGIYKO-ONEGZZNKSA-N","C10H13ClO8",296.029895056,TRUE,NA
"Clofibric acid-TP13","CC(C)(C(=O)O)OC(=O)CC(C(=C(C(=O)O)O)Cl)O","InChI=1S/C10H13ClO8/c1-10(2,9(17)18)19-5(13)3-4(12)6(11)7(14)8(15)16/h4,12,14H,3H2,1-2H3,(H,15,16)(H,17,18)","UAXOGZIKEOASKY-UHFFFAOYSA-N","C10H13ClO8",296.029895056,TRUE,NA
"Clofibric acid-TP15","OC(=O)C=CC(=C(C(=O)O)O)Cl","InChI=1S/C6H5ClO5/c7-3(1-2-4(8)9)5(10)6(11)12/h1-2,10H,(H,8,9)(H,11,12)/b2-1+,5-3?","KSJULTYOHJNRCL-BJUUGVFESA-N","C6H5ClO5",191.98255094,TRUE,NA
"Clofibric acid-TP16","CC(C)(C(=O)O)OC(=O)C=CC=C(C(=O)O)O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-7(12)5-3-4-6(11)8(13)14/h3-5,11H,1-2H3,(H,13,14)(H,15,16)/b5-3?,6-4-","OXLIHAQSUFVDNW-CSRHXWDSSA-N","C10H12O7",244.058302724,TRUE,NA
"Clofibric acid-TP17","CC(C)(C(=O)O)OC(=O)C=CC(C(=O)C(=O)O)Cl","InChI=1S/C10H11ClO7/c1-10(2,9(16)17)18-6(12)4-3-5(11)7(13)8(14)15/h3-5H,1-2H3,(H,14,15)(H,16,17)/b4-3+","JCXBMCDBKJSJQD-ONEGZZNKSA-N","C10H11ClO7",278.019330372,TRUE,NA
"Clofibric acid-TP18","CC(C)OC(=O)C=CC(=C(C(=O)O)O)Cl","InChI=1S/C9H11ClO5/c1-5(2)15-7(11)4-3-6(10)8(12)9(13)14/h3-5,12H,1-2H3,(H,13,14)/b4-3+,8-6?","NRSYUPIFOPBFEZ-DLKPUZSLSA-N","C9H11ClO5",234.029501132,TRUE,NA
"Clofibric acid-TP19","CC(C)(C(=O)O)OC(=O)CCC(=C(C(=O)O)O)Cl","InChI=1S/C10H13ClO7/c1-10(2,9(16)17)18-6(12)4-3-5(11)7(13)8(14)15/h13H,3-4H2,1-2H3,(H,14,15)(H,16,17)","ZGCIAAGRSLTCQP-UHFFFAOYSA-N","C10H13ClO7",280.034980436,TRUE,NA
"Clofibric acid-TP20","CC(C)(C(=O)O)OC(=O)CC=C(C(=O)C(=O)O)Cl","InChI=1S/C10H11ClO7/c1-10(2,9(16)17)18-6(12)4-3-5(11)7(13)8(14)15/h3H,4H2,1-2H3,(H,14,15)(H,16,17)","ZLMUUCLXCSPCCS-UHFFFAOYSA-N","C10H11ClO7",278.019330372,TRUE,NA
"Clofibric acid-TP21","CC(C)(C(=O)O)OC(=O)C=CC=C(C(=O)O)O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-7(12)5-3-4-6(11)8(13)14/h3-5,11H,1-2H3,(H,13,14)(H,15,16)/b5-3+,6-4?","OXLIHAQSUFVDNW-UHMKDZKBSA-N","C10H12O7",244.058302724,TRUE,NA
"Clofibric acid-TP22","CC(C)OC1=C(C(=CC=C1)O)O","InChI=1S/C9H12O3/c1-6(2)12-8-5-3-4-7(10)9(8)11/h3-6,10-11H,1-2H3","RDTDDIFNDUYDKQ-UHFFFAOYSA-N","C9H12O3",168.078644244,FALSE,NA
"Clofibric acid-TP23","CC(C)(C(=O)O)OC(C(O)=O)=CC=CC(O)=O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-6(8(13)14)4-3-5-7(11)12/h3-5H,1-2H3,(H,11,12)(H,13,14)(H,15,16)/b5-3?,6-4+","YPKJSJCESGKHQW-QEKUZXLOSA-N","C10H12O7",244.058302724,FALSE,NA
"Clofibric acid-TP24","C1(=C(C(=C(C=C1)Cl)O)O)O","InChI=1S/C6H5ClO3/c7-3-1-2-4(8)6(10)5(3)9/h1-2,8-10H","ITZDUMVGQACOFC-UHFFFAOYSA-N","C6H5ClO3",159.9927217,FALSE,NA
"Clofibric acid-TP25","CC(C)OC(C(O)=O)=CC=C(C(O)=O)Cl","InChI=1S/C9H11ClO5/c1-5(2)15-7(9(13)14)4-3-6(10)8(11)12/h3-5H,1-2H3,(H,11,12)(H,13,14)/b6-3?,7-4+","UWSLNSQYCXDLEO-HAUGQYQGSA-N","C9H11ClO5",234.029501132,FALSE,NA
"Clofibric acid-TP26","CC(C)(C(=O)O)OC(C(O)=O)=CC(C(C(O)=O)Cl)O","InChI=1S/C10H13ClO8/c1-10(2,9(17)18)19-5(7(13)14)3-4(12)6(11)8(15)16/h3-4,6,12H,1-2H3,(H,13,14)(H,15,16)(H,17,18)/b5-3+","BXFRRWQLHQJKQX-HWKANZROSA-N","C10H13ClO8",296.029895056,FALSE,NA
"Clofibric acid-TP27","CC(C)(C(=O)O)OC(C(O)=O)C(C=C(C(O)=O)Cl)O","InChI=1S/C10H13ClO8/c1-10(2,9(17)18)19-6(8(15)16)5(12)3-4(11)7(13)14/h3,5-6,12H,1-2H3,(H,13,14)(H,15,16)(H,17,18)","ODKUWLBFOJSITA-UHFFFAOYSA-N","C10H13ClO8",296.029895056,FALSE,NA
"Clofibric acid-TP28","CC(C)(C(=O)O)OC(C(O)=O)=CC=CC(O)=O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-6(8(13)14)4-3-5-7(11)12/h3-5H,1-2H3,(H,11,12)(H,13,14)(H,15,16)/b5-3+,6-4?","YPKJSJCESGKHQW-UHMKDZKBSA-N","C10H12O7",244.058302724,FALSE,NA
"Clofibric acid-TP29","O=C(C(O)=O)CC=C(C(O)=O)Cl","InChI=1S/C6H5ClO5/c7-3(5(9)10)1-2-4(8)6(11)12/h1H,2H2,(H,9,10)(H,11,12)","VXVUJLXQHUBIDI-UHFFFAOYSA-N","C6H5ClO5",191.98255094,FALSE,NA
"Clofibric acid-TP8","CC(C)(C(=O)O)OC1=CC(=C(C=C1)O)O","InChI=1S/C10H12O5/c1-10(2,9(13)14)15-6-3-4-7(11)8(12)5-6/h3-5,11-12H,1-2H3,(H,13,14)","ORWMEYRIDGTPKY-UHFFFAOYSA-N","C10H12O5",212.068473484,FALSE,NA
"Clofibric acid-TP9","CC(C)OC1=CC=CC=C1","InChI=1S/C9H12O/c1-8(2)10-9-6-4-3-5-7-9/h3-8H,1-2H3","ZYNMJJNWXVKJJV-UHFFFAOYSA-N","C9H12O",136.088815004,FALSE,NA
"Clofibric acid-TP30","CC(C)(C(=O)O)OC(=CC=C(C(=O)O)O)C=O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-6(5-11)3-4-7(12)8(13)14/h3-5,12H,1-2H3,(H,13,14)(H,15,16)/b6-3+,7-4?","RUJPFHDMKFCHKF-NHFSYCOQSA-N","C10H12O7",244.058302724,TRUE,NA
"Clofibric acid-TP31","CC(C)(C(=O)O)OC=CCC(=[OH])C(=O)[OH2]","InChI=1S/C9H13O6/c1-9(2,8(13)14)15-5-3-4-6(10)7(11)12/h3,5,10-11H,4H2,1-2H3,(H,13,14)/q-1/b5-3+","KNRUJXGQSKMJRH-HWKANZROSA-N","C9H14O6",218.079038168,TRUE,NA
"Clofibric acid-TP33","CC(C)(C(=O)O)OC(=CC(O)=O)C=CC(O)=O","InChI=1S/C10H12O7/c1-10(2,9(15)16)17-6(5-8(13)14)3-4-7(11)12/h3-5H,1-2H3,(H,11,12)(H,13,14)(H,15,16)/b4-3+,6-5+","SUMJXSBZJULWIO-VNKDHWASSA-N","C10H12O7",244.058302724,FALSE,NA
"Clofibric acid-TP36","C1(=C(C=C(C=C1)Cl)O)O","InChI=1S/C6H5ClO2/c7-4-1-2-5(8)6(9)3-4/h1-3,8-9H","WWOBYPKUYODHDG-UHFFFAOYSA-N","C6H5ClO2",143.99780708,FALSE,NA
"Fipronil-1-TP1","C1=C(C=C(C(=C1)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H5ClF6N4OS/c13-6-3-5(11(14,15)16)1-2-8(6)23-10(21)9(7(4-20)22-23)25(24)12(17,18)19/h1-3H,21H2","QVUOGBJCXYCJBA-UHFFFAOYSA-N","C12H5ClF6N4OS",401.97767878,FALSE,NA
"Fipronil-1-TP2","c1c(cc(c(c1Cl)n1c(c(c(n1)C(=O)O)S(=O)C(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H5Cl2F6N3O3S/c13-4-1-3(11(15,16)17)2-5(14)7(4)23-9(21)8(6(22-23)10(24)25)27(26)12(18,19)20/h1-2H,21H2,(H,24,25)","OHWPIAZSHNMBAC-UHFFFAOYSA-N","C12H5Cl2F6N3O3S",454.9332867,TRUE,NA
"Fipronil-1-TP3","C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)(C(F)(F)F)=O)N)Cl)C(F)(F)F","InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2","LGHZJDKSVUTELU-UHFFFAOYSA-N","C12H4Cl2F6N4O2S",451.933621048,FALSE,NA
"Fipronil-1-TP4","C1=C(C=CC(=C1)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)C(F)(F)F","InChI=1S/C12H6F6N4OS/c13-11(14,15)6-1-3-7(4-2-6)22-10(20)9(8(5-19)21-22)24(23)12(16,17)18/h1-4H,20H2","QPEFQDZEYHTMBN-UHFFFAOYSA-N","C12H6F6N4OS",368.016651132,FALSE,NA
"Fipronil-1-TP5","c1c(cc(c(c1)n1c(c(c(n1)C(=O)O)S(=O)C(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H6ClF6N3O3S/c13-5-3-4(11(14,15)16)1-2-6(5)22-9(20)8(7(21-22)10(23)24)26(25)12(17,18)19/h1-3H,20H2,(H,23,24)","VLEOCRCBZXFOKH-UHFFFAOYSA-N","C12H6ClF6N3O3S",420.972259052,TRUE,NA
"Fipronil-1-TP6","C1=C(C=C(C(=C1)N2C(=C(C(=N2)C#N)S(=O)(C(F)(F)F)=O)N)Cl)C(F)(F)F","InChI=1S/C12H5ClF6N4O2S/c13-6-3-5(11(14,15)16)1-2-8(6)23-10(21)9(7(4-20)22-23)26(24,25)12(17,18)19/h1-3H,21H2","PYRJKHFNKCSPGC-UHFFFAOYSA-N","C12H5ClF6N4O2S",417.9725934,FALSE,NA
"Fipronil-1-TP8","c1c(ccc(c1)n1c(c(c(n1)C(=O)O)S(=O)C(F)(F)F)N)C(F)(F)F","InChI=1S/C12H7F6N3O3S/c13-11(14,15)5-1-3-6(4-2-5)21-9(19)8(7(20-21)10(22)23)25(24)12(16,17)18/h1-4H,19H2,(H,22,23)","VSTSNODFSMEPAK-UHFFFAOYSA-N","C12H7F6N3O3S",387.011231404,TRUE,NA
"Fipronil-1-TP9","C1=C(C=CC(=C1)N2C(=C(C(=N2)C#N)S(=O)(C(F)(F)F)=O)N)C(F)(F)F","InChI=1S/C12H6F6N4O2S/c13-11(14,15)6-1-3-7(4-2-6)22-10(20)9(8(5-19)21-22)25(23,24)12(16,17)18/h1-4H,20H2","WWXOMNITYJUKGR-UHFFFAOYSA-N","C12H6F6N4O2S",384.011565752,FALSE,NA
"Fipronil-1-TP10","c1c(cc(c(c1)n1c(c(c(n1)C(=O)O)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H6ClF6N3O4S/c13-5-3-4(11(14,15)16)1-2-6(5)22-9(20)8(7(21-22)10(23)24)27(25,26)12(17,18)19/h1-3H,20H2,(H,23,24)","VEJKDJPDLQPRGX-UHFFFAOYSA-N","C12H6ClF6N3O4S",436.967173672,TRUE,NA
"Fipronil-1-TP7","c1c(cc(c(c1Cl)n1c(c(c(n1)C(=O)O)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H5Cl2F6N3O4S/c13-4-1-3(11(15,16)17)2-5(14)7(4)23-9(21)8(6(22-23)10(24)25)28(26,27)12(18,19)20/h1-2H,21H2,(H,24,25)","XCVWAYYMOBHADX-UHFFFAOYSA-N","C12H5Cl2F6N3O4S",470.92820132,TRUE,NA
"Fipronil-1-TP11","c1(c(cc(c(c1Cl)n1c(c(c(n1)C(=O)O)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F)O","InChI=1S/C12H5Cl2F6N3O5S/c13-3-1-2(11(15,16)17)7(24)4(14)6(3)23-9(21)8(5(22-23)10(25)26)29(27,28)12(18,19)20/h1,24H,21H2,(H,25,26)","LNUORTJJOUASFE-UHFFFAOYSA-N","C12H5Cl2F6N3O5S",486.92311594,TRUE,NA
"Hydrochlorothiazide-1-TP1","C1NC2=CC=C(C=C2S(=O)(=O)N1)S(=O)(=O)N","InChI=1S/C7H9N3O4S2/c8-15(11,12)5-1-2-6-7(3-5)16(13,14)10-4-9-6/h1-3,9-10H,4H2,(H2,8,11,12)","BFUXUGOZJVHVMR-UHFFFAOYSA-N","C7H9N3O4S2",263.003447768,FALSE,NA
"Hydrochlorothiazide-1-TP2","C(NS(C1=CC(=C(C=C1N)Cl)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H8ClN3O5S2/c8-4-1-5(9)7(18(15,16)11-3-12)2-6(4)17(10,13)14/h1-3H,9H2,(H,11,12)(H2,10,13,14)","ZQGOQDHPVQYYPI-UHFFFAOYSA-N","C7H8ClN3O5S2",312.959390036,FALSE,NA
"Hydrochlorothiazide-1-TP3","C1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)O)Cl","InChI=1S/C7H7ClN2O5S2/c8-4-1-5-7(2-6(4)17(13,14)15)16(11,12)10-3-9-5/h1-2,9-10H,3H2,(H,13,14,15)","BNZCNUSVDCWJIJ-UHFFFAOYSA-N","C7H7ClN2O5S2",297.948491004,TRUE,NA
"Hydrochlorothiazide-1-TP4","C(Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O5S2/c8-4-1-5(11-3-9)7(18(14,15)16)2-6(4)17(10,12)13/h1-2,11H,3,9H2,(H2,10,12,13)(H,14,15,16)","XBASUCIMMYAPOE-UHFFFAOYSA-N","C7H10ClN3O5S2",314.9750401,TRUE,NA
"Hydrochlorothiazide-1-TP5","C(NS(C1=CC(=CC=C1N)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H9N3O5S2/c8-6-2-1-5(16(9,12)13)3-7(6)17(14,15)10-4-11/h1-4H,8H2,(H,10,11)(H2,9,12,13)","TVUJEJBNLHZJGV-UHFFFAOYSA-N","C7H9N3O5S2",278.998362388,FALSE,NA
"Hydrochlorothiazide-1-TP6","C1Nc2ccc(cc2S(=O)(=O)N1)S(=O)(=O)O","InChI=1S/C7H8N2O5S2/c10-15(11)7-3-5(16(12,13)14)1-2-6(7)8-4-9-15/h1-3,8-9H,4H2,(H,12,13,14)","NMVSJSBPDAHPCC-UHFFFAOYSA-N","C7H8N2O5S2",263.987463356,TRUE,NA
"Hydrochlorothiazide-1-TP7","C(Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)N)N","InChI=1S/C7H11N3O5S2/c8-4-10-6-2-1-5(16(9,11)12)3-7(6)17(13,14)15/h1-3,10H,4,8H2,(H2,9,11,12)(H,13,14,15)","IECAPTJFPJUFCW-UHFFFAOYSA-N","C7H11N3O5S2",281.014012452,TRUE,NA
"Hydrochlorothiazide-1-TP15","C(NS(C1=CC(=C(C(=C1N)O)O)S(=O)(=O)N)(=O)=O)=O","InChI=1S/C7H9N3O7S2/c8-5-3(19(16,17)10-2-11)1-4(18(9,14)15)6(12)7(5)13/h1-2,12-13H,8H2,(H,10,11)(H2,9,14,15)","JOQMLVKHBYEAPT-UHFFFAOYSA-N","C7H9N3O7S2",310.988191628,FALSE,NA
"Hydrochlorothiazide-1-TP16","C(=O)NS(=O)(=O)c1cc(ccc1N)S(=O)(=O)O","InChI=1S/C7H8N2O6S2/c8-6-2-1-5(17(13,14)15)3-7(6)16(11,12)9-4-10/h1-4H,8H2,(H,9,10)(H,13,14,15)","NUNKUYLGTGRONR-UHFFFAOYSA-N","C7H8N2O6S2",279.982377976,TRUE,NA
"Hydrochlorothiazide-1-TP17","S(=O)(=O)(c1cc(ccc1N)S(=O)(=O)N)O","InChI=1S/C6H8N2O5S2/c7-5-2-1-4(14(8,9)10)3-6(5)15(11,12)13/h1-3H,7H2,(H2,8,9,10)(H,11,12,13)","ULSJYWLOQOZSJS-UHFFFAOYSA-N","C6H8N2O5S2",251.987463356,TRUE,NA
"Hydrochlorothiazide-1-TP18","C(Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)O)N","InChI=1S/C7H10N2O6S2/c8-4-9-6-2-1-5(16(10,11)12)3-7(6)17(13,14)15/h1-3,9H,4,8H2,(H,10,11,12)(H,13,14,15)","FENYQXZLWSPBGE-UHFFFAOYSA-N","C7H10N2O6S2",281.99802804,TRUE,NA
"Hydrochlorothiazide-1-TP19","C1NC2=CC=C(C=C2S(=O)(=O)N1)O","InChI=1S/C7H8N2O3S/c10-5-1-2-6-7(3-5)13(11,12)9-4-8-6/h1-3,8-10H,4H2","LESYTJHQVULGOE-UHFFFAOYSA-N","C7H8N2O3S",200.025563116,FALSE,NA
"Hydrochlorothiazide-1-TP20","C(=O)Nc1ccc(cc1S(=O)(=O)O)S(=O)(=O)N","InChI=1S/C7H8N2O6S2/c8-16(11,12)5-1-2-6(9-4-10)7(3-5)17(13,14)15/h1-4H,(H,9,10)(H2,8,11,12)(H,13,14,15)","GJFJCLUIULCUBQ-UHFFFAOYSA-N","C7H8N2O6S2",279.982377976,TRUE,NA
"Hydrochlorothiazide-1-TP21","C(NC1=CC=C(C=C1O)S(=O)(=O)N)N","InChI=1S/C7H11N3O3S/c8-4-10-6-2-1-5(3-7(6)11)14(9,12)13/h1-3,10-11H,4,8H2,(H2,9,12,13)","DUYGNNWXJCLHSD-UHFFFAOYSA-N","C7H11N3O3S",217.052112212,FALSE,NA
"Hydrochlorothiazide-1-TP8","C(=O)NS(=O)(=O)c1cc(c(cc1N)Cl)S(=O)(=O)O","InChI=1S/C7H7ClN2O6S2/c8-4-1-5(9)7(17(12,13)10-3-11)2-6(4)18(14,15)16/h1-3H,9H2,(H,10,11)(H,14,15,16)","WZUJKKJMQXVRPG-UHFFFAOYSA-N","C7H7ClN2O6S2",313.943405624,TRUE,NA
"Hydrochlorothiazide-1-TP10","S(=O)(=O)(c1cc(c(cc1N)Cl)S(=O)(=O)N)O","InChI=1S/C6H7ClN2O5S2/c7-3-1-4(8)6(16(12,13)14)2-5(3)15(9,10)11/h1-2H,8H2,(H2,9,10,11)(H,12,13,14)","FOAISGDJFMOSFN-UHFFFAOYSA-N","C6H7ClN2O5S2",285.948491004,TRUE,NA
"Hydrochlorothiazide-1-TP22","S(=O)(=O)(c1cc(c(cc1N)Cl)S(=O)(=O)O)O","InChI=1S/C6H6ClNO6S2/c7-3-1-4(8)6(16(12,13)14)2-5(3)15(9,10)11/h1-2H,8H2,(H,9,10,11)(H,12,13,14)","KTXPEELQCZMXSR-UHFFFAOYSA-N","C6H6ClNO6S2",286.932506592,TRUE,NA
"Hydrochlorothiazide-1-TP23","C(NS(C1=CC(=C(C=C1N)Cl)O)(=O)=O)=O","InChI=1S/C7H7ClN2O4S/c8-4-1-5(9)7(2-6(4)12)15(13,14)10-3-11/h1-3,12H,9H2,(H,10,11)","AMRBFWDKSMZLHH-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-1-TP24","C1(=CC(=C(C=C1N)Cl)S(=O)(=O)N)O","InChI=1S/C6H7ClN2O3S/c7-3-1-4(8)5(10)2-6(3)13(9,11)12/h1-2,10H,8H2,(H2,9,11,12)","WUDOEWHXJCBYJH-UHFFFAOYSA-N","C6H7ClN2O3S",221.986590764,FALSE,NA
"Hydrochlorothiazide-1-TP11","C(Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl)N","InChI=1S/C7H9ClN2O6S2/c8-4-1-5(10-3-9)7(18(14,15)16)2-6(4)17(11,12)13/h1-2,10H,3,9H2,(H,11,12,13)(H,14,15,16)","SFMUXESJPSUUOG-UHFFFAOYSA-N","C7H9ClN2O6S2",315.959055688,TRUE,NA
"Hydrochlorothiazide-1-TP12","C1NC2=CC(=C(C=C2S(=O)(=O)N1)O)Cl","InChI=1S/C7H7ClN2O3S/c8-4-1-5-7(2-6(4)11)14(12,13)10-3-9-5/h1-2,9-11H,3H2","ZEKVQWLPCCXFBS-UHFFFAOYSA-N","C7H7ClN2O3S",233.986590764,FALSE,NA
"Hydrochlorothiazide-1-TP25","C(=O)Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl","InChI=1S/C7H6ClNO7S2/c8-4-1-5(9-3-10)7(18(14,15)16)2-6(4)17(11,12)13/h1-3H,(H,9,10)(H,11,12,13)(H,14,15,16)","QTRAPIYDSILFIR-UHFFFAOYSA-N","C7H6ClNO7S2",314.927421212,TRUE,NA
"Hydrochlorothiazide-1-TP27","c1(c(c(c(cc1S(=O)(=O)O)S(=O)(=O)O)Cl)O)O","InChI=1S/C6H5ClO8S2/c7-4-2(16(10,11)12)1-3(17(13,14)15)5(8)6(4)9/h1,8-9H,(H,10,11,12)(H,13,14,15)","RUHIKXXYWXCPGK-UHFFFAOYSA-N","C6H5ClO8S2",303.9114368,TRUE,NA
"Hydrochlorothiazide-1-TP28","C(Nc1cc(c(cc1O)S(=O)(=O)O)Cl)N","InChI=1S/C7H9ClN2O4S/c8-4-1-5(10-3-9)6(11)2-7(4)15(12,13)14/h1-2,10-11H,3,9H2,(H,12,13,14)","PSJJSUOUBUMCEU-UHFFFAOYSA-N","C7H9ClN2O4S",251.997155448,TRUE,NA
"Hydrochlorothiazide-1-TP29","C(Nc1cc(c(cc1S(=O)(=O)O)O)Cl)N","InChI=1S/C7H9ClN2O4S/c8-4-1-5(10-3-9)7(2-6(4)11)15(12,13)14/h1-2,10-11H,3,9H2,(H,12,13,14)","IAVWODSPYUGJGC-UHFFFAOYSA-N","C7H9ClN2O4S",251.997155448,TRUE,NA
"Hydrochlorothiazide-1-TP30","C1NC2=CC(=C(C(=C2S(=O)(=O)N1)O)O)Cl","InChI=1S/C7H7ClN2O4S/c8-3-1-4-7(6(12)5(3)11)15(13,14)10-2-9-4/h1,9-12H,2H2","XWPPCGBRXPDWDY-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-1-TP13","C(=O)Nc1cc(c(cc1S(=O)(=O)O)S(=O)(=O)N)Cl","InChI=1S/C7H7ClN2O6S2/c8-4-1-5(10-3-11)7(18(14,15)16)2-6(4)17(9,12)13/h1-3H,(H,10,11)(H2,9,12,13)(H,14,15,16)","RDOJDUIFELTZIG-UHFFFAOYSA-N","C7H7ClN2O6S2",313.943405624,TRUE,NA
"Hydrochlorothiazide-1-TP14","C(NC1=CC(=C(C=C1O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O3S/c8-4-1-5(11-3-9)6(12)2-7(4)15(10,13)14/h1-2,11-12H,3,9H2,(H2,10,13,14)","WRSHVEMEFZSBCZ-UHFFFAOYSA-N","C7H10ClN3O3S",251.01313986,FALSE,NA
"Hydrochlorothiazide-1-TP32","C(NC1=CC(=C(C=C1O)S(=O)(=O)N)Cl)=O","InChI=1S/C7H7ClN2O4S/c8-4-1-5(10-3-11)6(12)2-7(4)15(9,13)14/h1-3,12H,(H,10,11)(H2,9,13,14)","VCROINOLMSLEPG-UHFFFAOYSA-N","C7H7ClN2O4S",249.981505384,FALSE,NA
"Hydrochlorothiazide-1-TP33","C(NC1=CC(=C(C(=C1O)O)S(=O)(=O)N)Cl)N","InChI=1S/C7H10ClN3O4S/c8-3-1-4(11-2-9)5(12)6(13)7(3)16(10,14)15/h1,11-13H,2,9H2,(H2,10,14,15)","JKAYJXXSSQOHIJ-UHFFFAOYSA-N","C7H10ClN3O4S",267.00805448,FALSE,NA
"Ibuprofen-1-TP1","CC(C)CC1=C(C(=C(C=C1)C(C)C(=O)O)O)O","InChI=1S/C13H18O4/c1-7(2)6-9-4-5-10(8(3)13(16)17)12(15)11(9)14/h4-5,7-8,14-15H,6H2,1-3H3,(H,16,17)","HQZZOJCEVMUMBO-UHFFFAOYSA-N","C13H18O4",238.120509056,FALSE,NA
"Ibuprofen-1-TP2","CC(C)CC1=CC=C(C=C1)CC","InChI=1S/C12H18/c1-4-11-5-7-12(8-6-11)9-10(2)3/h5-8,10H,4,9H2,1-3H3","FMHWAAZOTFVMKR-UHFFFAOYSA-N","C12H18",162.140850576,FALSE,NA
"Ibuprofen-1-TP3","CC(C)(CC1=CC=C(C=C1)C(C)C(=O)O)O","InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)","UJHKVYPPCJBOSG-UHFFFAOYSA-N","C13H18O3",222.125594436,FALSE,NA
